query_id,category,query,rank,passage_id,source_path,heading,text_snippet,expected_source_paths,pre_labeled_relevant,relevant
concept-08,conceptual,discriminated union polymorphic response schema,4,9f74310708653c9058939889a4a3e4a00181b7e38831b1dce00cb06824473f34,tutorial/response-model.md#invalid-return-type-annotations,Response Model - Return Type,"But when you return some other arbitrary object that is not a valid Pydantic type (e.g. a database object) and you annotate it like that in the function, FastAPI will try to create a Pydantic response model from that type annotation, and will fail.  The same would happen if you had something like a ",tutorial/extra-models.md,,
concept-08,conceptual,discriminated union polymorphic response schema,5,765bd67c52bb6f7819ea027c4f801b866d686cd4215842cc86bb9e0f7a99dd95,release-notes.md#docs,Release Notes,* 📝 Add docs recommending `Union` over `Optional` and migrate source examples. New docs at [Python Types Intro - Using `Union` or `Optional`](https://fastapi.tiangolo.com/python-types/#using-union-or-optional). PR [#4908](https://github.com/tiangolo/fastapi/pull/4908) by [@tiangolo](https://github.c,tutorial/extra-models.md,,
concept-09,conceptual,request coalescing batching deduplication,1,917095abed03ae45e547334a2583d3e79b64f2b341c99192a3bd56335a3e099c,how-to/custom-request-and-route.md#use-cases,Custom Request and APIRoute class,"Some use cases include:  * Converting non-JSON request bodies to JSON (e.g. <a href=""https://msgpack.org/index.html"" class=""external-link"" target=""_blank"">`msgpack`</a>). * Decompressing gzip-compressed request bodies. * Automatically logging all request bodies.",tutorial/background-tasks.md,,
concept-09,conceptual,request coalescing batching deduplication,2,63c3e1c3b3ba4e95ea7157cf3704548334ce69c3345eb914d8b69905c98a94d7,how-to/custom-request-and-route.md#handling-custom-request-body-encodings,Custom Request and APIRoute class,Let's see how to make use of a custom `Request` subclass to decompress gzip requests.  And an `APIRoute` subclass to use that custom request class.,tutorial/background-tasks.md,,
concept-09,conceptual,request coalescing batching deduplication,3,17f670e7a61c53f15ae347f41b0bb9de24e883ae587ff84a1a79f2f829e13faa,advanced/using-request-directly.md#use-the-request-object-directly,Using the Request Directly,"Let's imagine you want to get the client's IP address/host inside of your *path operation function*.  For that you need to access the request directly.  {* ../../docs_src/using_request_directly/tutorial001.py hl[1,7:8] *}  By declaring a *path operation function* parameter with the type being the `R",tutorial/background-tasks.md,,
concept-09,conceptual,request coalescing batching deduplication,4,25820d9b51b5ad99bb72be377a54feaf006af057bd4a2f55521d7cc7fa276136,tutorial/body.md#request-body-path-parameters,Request Body,"You can declare path parameters and request body at the same time.  **FastAPI** will recognize that the function parameters that match path parameters should be **taken from the path**, and that function parameters that are declared to be Pydantic models should be **taken from the request body**.  {",tutorial/background-tasks.md,,
concept-09,conceptual,request coalescing batching deduplication,5,27b23316bf9d2d9cce7e86bfc94f4f1fbe9014c24a75c59a327237caa7104d5c,reference/request.md#request-class,`Request` class,"You can declare a parameter in a *path operation function* or dependency to be of type `Request` and then you can access the raw request object directly, without any validation, etc.  You can import it directly from `fastapi`:  ```python from fastapi import Request ```  /// tip  When you want to def",tutorial/background-tasks.md,,
concept-10,conceptual,structured concurrency task group exception propagation,1,65c06efb14ee74a6a38212d2c51a15011b010f70adaeebf88e3c9a1732a0b160,async.md#concurrent-burgers,Concurrency and async / await,"Then you go to the counter 🔀, to the initial task that is now finished ⏯, pick the burgers, say thanks and take them to the table. That finishes that step / task of interaction with the counter ⏹. That in turn, creates a new task, of ""eating burgers"" 🔀 ⏯, but the previous one of ""getting burgers"" is",advanced/async-tests.md,,
concept-10,conceptual,structured concurrency task group exception propagation,2,aac1d015070677cadc152b81d5f8f14cc9e6dc3f1ca9cf615555f301fa6c14f2,async.md#asynchronous-code,Concurrency and async / await,"For ""synchronous"" (contrary to ""asynchronous"") they commonly also use the term ""sequential"", because the computer / program follows all the steps in sequence before switching to a different task, even if those steps involve waiting.",advanced/async-tests.md,,
concept-10,conceptual,structured concurrency task group exception propagation,3,0ebb649771d81b81dc7746eeb59e38cffb743657df6e1b39a0060b20222f23ad,async.md#write-your-own-async-code,Concurrency and async / await,"Starlette (and **FastAPI**) are based on <a href=""https://anyio.readthedocs.io/en/stable/"" class=""external-link"" target=""_blank"">AnyIO</a>, which makes it compatible with both Python's standard library <a href=""https://docs.python.org/3/library/asyncio-task.html"" class=""external-link"" target=""_blank",advanced/async-tests.md,,
concept-10,conceptual,structured concurrency task group exception propagation,4,44826aee385248fd247e18a61feb7761ce6d88f1c474b7b4768bb4b7b867c7d9,tutorial/dependencies/dependencies-with-yield.md#execution-of-dependencies-with-yield,Dependencies with yield,"```mermaid sequenceDiagram  participant client as Client participant handler as Exception handler participant dep as Dep with yield participant operation as Path Operation participant tasks as Background tasks      Note over client,operation: Can raise exceptions, including HTTPException     client ",advanced/async-tests.md,,
concept-10,conceptual,structured concurrency task group exception propagation,5,122a8fe3491213aef18deaca5c8f9b9bbd7e475c84a3b4dbd25b7ad02e0a2dba,async.md#asynchronous-code,Concurrency and async / await,* the data from the client to be sent through the network * the data sent by your program to be received by the client through the network * the contents of a file in the disk to be read by the system and given to your program * the contents your program gave to the system to be written to disk * a ,advanced/async-tests.md,,
distractor-01,distractor,how to use FastAPI with SQLAlchemy async session,1,af7eb235aa6444390d6f62cd59d9aaabad400fc7f56db009a7dbe106c5cc81c5,release-notes.md#0-5-0,Release Notes,* Add new `HTTPException` with support for custom headers. With new documentation for handling errors at: [https://fastapi.tiangolo.com/tutorial/handling-errors/](https://fastapi.tiangolo.com/tutorial/handling-errors/). PR [#35](https://github.com/tiangolo/fastapi/pull/35).  * Add [documentation to ,tutorial/dependencies/dependencies-with-yield.md,,
distractor-01,distractor,how to use FastAPI with SQLAlchemy async session,2,888d2495cf1feb898bb57ed30f7f23bba999cde2dbffc7319febd16e38dfaf5f,async.md#more-technical-details,Concurrency and async / await,"You might have noticed that `await` can only be used inside of functions defined with `async def`.  But at the same time, functions defined with `async def` have to be ""awaited"". So, functions with `async def` can only be called inside of functions defined with `async def` too.  So, about the egg an",tutorial/dependencies/dependencies-with-yield.md,,
distractor-01,distractor,how to use FastAPI with SQLAlchemy async session,3,02e652d9c954b102811ba14b9bef8c1951fff945e42fd628304396696aab30ac,tutorial/sql-databases.md#create-an-engine,SQL (Relational) Databases,"A SQLModel `engine` (underneath it's actually a SQLAlchemy `engine`) is what **holds the connections** to the database.  You would have **one single `engine` object** for all your code to connect to the same database.  {* ../../docs_src/sql_databases/tutorial001_an_py310.py ln[14:18] hl[14:15,17:18]",tutorial/dependencies/dependencies-with-yield.md,,
distractor-01,distractor,how to use FastAPI with SQLAlchemy async session,4,47ded2c4415f117133ff87766c96629cd2790c58a58586995bab507600bc012a,tutorial/sql-databases.md#create-a-session-dependency,SQL (Relational) Databases,"A **`Session`** is what stores the **objects in memory** and keeps track of any changes needed in the data, then it **uses the `engine`** to communicate with the database.  We will create a FastAPI **dependency** with `yield` that will provide a new `Session` for each request. This is what ensures t",tutorial/dependencies/dependencies-with-yield.md,,
distractor-01,distractor,how to use FastAPI with SQLAlchemy async session,5,dff940557a0f2cbfe8585918141f352857780e7d074648bf01dde3285bccbb00,release-notes.md#breaking-changes,Release Notes,* ✨ Update internal `AsyncExitStack` to fix context for dependencies with `yield`. PR [#4575](https://github.com/tiangolo/fastapi/pull/4575) by [@tiangolo](https://github.com/tiangolo).  Dependencies with `yield` can now catch `HTTPException` and custom exceptions. For example:  ```Python async def ,tutorial/dependencies/dependencies-with-yield.md,,
distractor-02,distractor,difference between response_model and return type annotation,1,eb12b24d226adda820965ccb9e225b27f3fd89faf1756829bfe24a9b290ba3f6,tutorial/response-model.md#response-model-parameter,Response Model - Return Type,"There are some cases where you need or want to return some data that is not exactly what the type declares.  For example, you could want to **return a dictionary** or a database object, but **declare it as a Pydantic model**. This way the Pydantic model would do all the data documentation, validatio",tutorial/response-model.md,1,1
distractor-02,distractor,difference between response_model and return type annotation,2,651fc8f87da401602d557fef8c4f886041d2dd501d691827002002e06ad961a7,release-notes.md#features,Release Notes,* ✨ Add support for function return type annotations to declare the `response_model`. Initial PR [#1436](https://github.com/tiangolo/fastapi/pull/1436) by [@uriyyo](https://github.com/uriyyo).  Now you can declare the return type / `response_model` in the function return type annotation:  ```python ,tutorial/response-model.md,,
distractor-02,distractor,difference between response_model and return type annotation,3,1b85144ff2cc8f114e0b4ee9e7c4e621e8f20d6574980d0a5ddcca1b3daabcad,tutorial/response-model.md#response-model-priority,Response Model - Return Type,"If you declare both a return type and a `response_model`, the `response_model` will take priority and be used by FastAPI.  This way you can add correct type annotations to your functions even when you are returning a type different than the response model, to be used by the editor and tools like myp",tutorial/response-model.md,1,1
distractor-02,distractor,difference between response_model and return type annotation,4,054d1ca53e7b7b2b3c56cb42dc50b274905660add2fa6c5dea92480bf86c3e49,tutorial/response-model.md#response-model-or-return-type,Response Model - Return Type,"In this case, because the two models are different, if we annotated the function return type as `UserOut`, the editor and tools would complain that we are returning an invalid type, as those are different classes.  That's why in this example we have to declare it in the `response_model` parameter.  ",tutorial/response-model.md,1,1
distractor-02,distractor,difference between response_model and return type annotation,5,cfad48c5171b1f0fda0d200b8123d5ef92b75b56377bd53b55cf384bd564496f,tutorial/response-model.md#response-model-parameter,Response Model - Return Type,"`response_model` receives the same type you would declare for a Pydantic model field, so, it can be a Pydantic model, but it can also be, e.g. a `list` of Pydantic models, like `List[Item]`.  FastAPI will use this `response_model` to do all the data documentation, validation, etc. and also to **conv",tutorial/response-model.md,1,1
distractor-03,distractor,when to use async def vs def in FastAPI,1,7d3b5863225be6f85b629d68f68a1ce325ae9c6d2aea8383db55cec5461dbac9,async.md#very-technical-details,Concurrency and async / await,"/// warning  You can probably skip this.  These are very technical details of how **FastAPI** works underneath.  If you have quite some technical knowledge (coroutines, threads, blocking, etc.) and are curious about how FastAPI handles `async def` vs normal `def`, go ahead.  ///",async.md,1,1
distractor-03,distractor,when to use async def vs def in FastAPI,2,0e5133a4df9a361dbd812d3b96117feee8d6b4a75c25618a8e6c71831f8d75f7,advanced/async-tests.md#httpx,Async Tests,"Even if your **FastAPI** application uses normal `def` functions instead of `async def`, it is still an `async` application underneath.  The `TestClient` does some magic inside to call the asynchronous FastAPI application in your normal `def` test functions, using standard pytest. But that magic doe",async.md,1,1
distractor-03,distractor,when to use async def vs def in FastAPI,3,54a720ab39cd1c8129689de86e687a7e4419d44f0f6de8c2db1af89e21aa0008,tutorial/dependencies/index.md#to-async-or-not-to-async,Dependencies,"As dependencies will also be called by **FastAPI** (the same as your *path operation functions*), the same rules apply while defining your functions.  You can use `async def` or normal `def`.  And you can declare dependencies with `async def` inside of normal `def` *path operation functions*, or `de",async.md,1,1
distractor-03,distractor,when to use async def vs def in FastAPI,4,3eac918781f1b4ff1ca0fc9d4780e886276d6f65825067522eb4c01b8adad723,async.md#path-operation-functions,Concurrency and async / await,"When you declare a *path operation function* with normal `def` instead of `async def`, it is run in an external threadpool that is then awaited, instead of being called directly (as it would block the server).  If you are coming from another async framework that does not work in the way described ab",async.md,1,1
distractor-03,distractor,when to use async def vs def in FastAPI,5,a542b376683d52d18c74e14711d2d297a6ff1b1198ef2eb2ae13ada6ca65b286,advanced/dataclasses.md#dataclasses-in-nested-data-structures,Using Dataclasses,"Again, you can combine `dataclasses` with standard type annotations.  8. Notice that this *path operation function* uses regular `def` instead of `async def`.      As always, in FastAPI you can combine `def` and `async def` as needed.      If you need a refresher about when to use which, check out t",async.md,,
distractor-04,distractor,path parameter vs query parameter vs body,1,f6e97b5b4782619027f4021a68fab66d9812188f7de2671a79e11838fc3e4ee8,tutorial/body-multiple-params.md#mix-path-query-and-body-parameters,Body - Multiple Parameters,"First, of course, you can mix `Path`, `Query` and request body parameter declarations freely and **FastAPI** will know what to do.  And you can also declare body parameters as optional, by setting the default to `None`:  {* ../../docs_src/body_multiple_params/tutorial001_an_py310.py hl[18:20] *}  //",tutorial/body.md|tutorial/path-params.md|tutorial/query-params.md,1,1
distractor-04,distractor,path parameter vs query parameter vs body,2,b1fe344a66c928d24caf8b647026ffda5cb3004bbeb07936fae6e1c2dd8245db,release-notes.md#0-27-2,Release Notes,* Fix path and query parameters receiving `dict` as a valid type. It should be mapped to a body payload. PR [#287](https://github.com/tiangolo/fastapi/pull/287). Updated docs at: [Query parameter list / multiple values with defaults: Using `list`](https://fastapi.tiangolo.com/tutorial/query-params-s,tutorial/body.md|tutorial/path-params.md|tutorial/query-params.md,,
distractor-04,distractor,path parameter vs query parameter vs body,3,cc9f1e381c8279e3c01ee61f33951e127f569f32780278444767ff62c88cb459,tutorial/body.md#declare-it-as-a-parameter,Request Body,"To add it to your *path operation*, declare it the same way you declared path and query parameters:  {* ../../docs_src/body/tutorial001_py310.py hl[16] *}  ...and declare its type as the model you created, `Item`.",tutorial/body.md|tutorial/path-params.md|tutorial/query-params.md,1,1
distractor-04,distractor,path parameter vs query parameter vs body,4,f7e568c0d0dca23ce7c86e4c32e6a351d85dbb11055e18d5c1cdaf42cc491faf,tutorial/body-fields.md#declare-model-attributes,Body - Fields,"You can then use `Field` with model attributes:  {* ../../docs_src/body_fields/tutorial001_an_py310.py hl[11:14] *}  `Field` works the same way as `Query`, `Path` and `Body`, it has all the same parameters, etc.  /// note | Technical Details  Actually, `Query`, `Path` and others you'll see next crea",tutorial/body.md|tutorial/path-params.md|tutorial/query-params.md,1,1
distractor-04,distractor,path parameter vs query parameter vs body,5,e5cd3ec1ee2c73029188db6d04ebb819ae086dbc6b9d69704d05bf2a237cd27b,release-notes.md#changes,Release Notes,* There are **new parameter** fields supported by Pydantic `Field()` for:      * `Path()`     * `Query()`     * `Header()`     * `Cookie()`     * `Body()`     * `Form()`     * `File()`  * The new parameter fields are:      * `default_factory`     * `alias_priority`     * `validation_alias`     * `se,tutorial/body.md|tutorial/path-params.md|tutorial/query-params.md,,
distractor-05,distractor,Pydantic validator runs before or after field default,1,7e0aae27a7e9ec0491fcc7c7962d83dcdce4b8cb4c30fd9a76903e2c140c7ffa,tutorial/query-params-str-validations.md#custom-validation,Query Parameters and String Validations,"There could be cases where you need to do some **custom validation** that can't be done with the parameters shown above.  In those cases, you can use a **custom validator function** that is applied after the normal validation (e.g. after validating that the value is a `str`).  You can achieve that u",tutorial/body-fields.md,,
distractor-05,distractor,Pydantic validator runs before or after field default,2,6d79136c9dfb49cd491158edc402324db26ae504fd669ddc5a8eb725cc0ed47a,how-to/separate-openapi-schemas.md#model-for-output,Separate OpenAPI Schemas for Input and Output or Not,"But if you use the same model as an output, like here:  {* ../../docs_src/separate_openapi_schemas/tutorial001_py310.py hl[19] *}  ...then because `description` has a default value, if you **don't return anything** for that field, it will still have that **default value**.",tutorial/body-fields.md,,
distractor-05,distractor,Pydantic validator runs before or after field default,3,6b8427797a21d0e8bedffdb0af6c9d2ba4c026da60d494e9d73364da92c433cd,how-to/separate-openapi-schemas.md#model-for-input,Separate OpenAPI Schemas for Input and Output or Not,If you use this model as an input like here:  {* ../../docs_src/separate_openapi_schemas/tutorial001_py310.py ln[1:15] hl[14] *}  ...then the `description` field will **not be required**. Because it has a default value of `None`.,tutorial/body-fields.md,,
distractor-05,distractor,Pydantic validator runs before or after field default,4,caf61a3fd2e49de1a09695efb2efee3566af7c08590277cbd9720217ed2ad33c,deployment/concepts.md#examples-of-previous-steps-strategies,Deployments Concepts,"This will **depend heavily** on the way you **deploy your system**, and it would probably be connected to the way you start programs, handling restarts, etc.  Here are some possible ideas:  * An ""Init Container"" in Kubernetes that runs before your app container * A bash script that runs the previous",tutorial/body-fields.md,,
distractor-05,distractor,Pydantic validator runs before or after field default,5,633fcdf12c607bdf548df6314825e240dab174442e49d65d670087ad2d12f02f,how-to/separate-openapi-schemas.md#model-for-output-response-data,Separate OpenAPI Schemas for Input and Output or Not,"If you interact with the docs and check the response, even though the code didn't add anything in one of the `description` fields, the JSON response contains the default value (`null`):  <div class=""screenshot""> <img src=""/img/tutorial/separate-openapi-schemas/image02.png""> </div>  This means that i",tutorial/body-fields.md,,
distractor-06,distractor,global dependency vs router dependency vs path dependency,1,078660f368c6af5db40760d50b5282b80db331ee05bd32c70b68d19a62241adf,release-notes.md#0-28-0,Release Notes,"* Implement dependency cache per request.     * This avoids calling each dependency multiple times for the same request.     * This is useful while calling external services, performing costly computation, etc.     * This also means that if a dependency was declared as a *path operation decorator* d",tutorial/dependencies/global-dependencies.md|tutorial/dependencies/dependencies-in-path-operation-decorators.md,,
distractor-06,distractor,global dependency vs router dependency vs path dependency,2,4eb4528df23bb45ffbe379e302d8dbdf92cd962488d4db60292d70ed476e0586,advanced/settings.md#settings-in-a-dependency,Settings and Environment Variables,"In some occasions it might be useful to provide the settings from a dependency, instead of having a global object with `settings` that is used everywhere.  This could be especially useful during testing, as it's very easy to override a dependency with your own custom settings.",tutorial/dependencies/global-dependencies.md|tutorial/dependencies/dependencies-in-path-operation-decorators.md,,
distractor-06,distractor,global dependency vs router dependency vs path dependency,3,1c8695f4285822061cb3e1724b5cc4bad10dff77199d1aba62e77c99008d8bd2,release-notes.md#0-36-0,Release Notes,* Fix implementation for `skip_defaults` when returning a Pydantic model. PR [#422](https://github.com/tiangolo/fastapi/pull/422) by [@dmontagu](https://github.com/dmontagu). * Fix OpenAPI generation when using the same dependency in multiple places for the same *path operation*. PR [#417](https://g,tutorial/dependencies/global-dependencies.md|tutorial/dependencies/dependencies-in-path-operation-decorators.md,,
distractor-06,distractor,global dependency vs router dependency vs path dependency,4,500adfff81e504c5ffa88964f0ec7918e057b71a0df3ad32de872ab186ebc04c,advanced/openapi-callbacks.md#add-the-callback-router,OpenAPI Callbacks,At this point you have the *callback path operation(s)* needed (the one(s) that the *external developer*  should implement in the *external API*) in the callback router you created above.  Now use the parameter `callbacks` in *your API's path operation decorator* to pass the attribute `.routes` (tha,tutorial/dependencies/global-dependencies.md|tutorial/dependencies/dependencies-in-path-operation-decorators.md,,
distractor-06,distractor,global dependency vs router dependency vs path dependency,5,d990affd83f8392aa85e1cdb5f5fc90fbb1fbfe4bc0288a02f2629f3d6ca4aa1,tutorial/dependencies/dependencies-in-path-operation-decorators.md#global-dependencies,Dependencies in path operation decorators,"Next we will see how to add dependencies to the whole `FastAPI` application, so that they apply to each *path operation*.",tutorial/dependencies/global-dependencies.md|tutorial/dependencies/dependencies-in-path-operation-decorators.md,1,1
distractor-07,distractor,how do I exclude a field from the response but keep it in the model,1,cfad48c5171b1f0fda0d200b8123d5ef92b75b56377bd53b55cf384bd564496f,tutorial/response-model.md#response-model-parameter,Response Model - Return Type,"`response_model` receives the same type you would declare for a Pydantic model field, so, it can be a Pydantic model, but it can also be, e.g. a `list` of Pydantic models, like `List[Item]`.  FastAPI will use this `response_model` to do all the data documentation, validation, etc. and also to **conv",tutorial/response-model.md,1,1
distractor-07,distractor,how do I exclude a field from the response but keep it in the model,2,277d04c61337910f630eb3c63252a4268c04567567043900e09d1f2a6728f91d,tutorial/response-model.md#disable-response-model,Response Model - Return Type,"Continuing from the example above, you might not want to have the default data validation, documentation, filtering, etc. that is performed by FastAPI.  But you might want to still keep the return type annotation in the function to get the support from tools like editors and type checkers (e.g. mypy",tutorial/response-model.md,1,1
distractor-07,distractor,how do I exclude a field from the response but keep it in the model,3,b74f4640e43d7631980f543689e728e93d0f6c2ab5c6e3c1b0a898ada07f36a1,tutorial/response-model.md#type-annotations-and-tooling,Response Model - Return Type,"First let's see how editors, mypy and other tools would see this.  `BaseUser` has the base fields. Then `UserIn` inherits from `BaseUser` and adds the `password` field, so, it will include all the fields from both models.  We annotate the function return type as `BaseUser`, but we are actually retur",tutorial/response-model.md,1,1
distractor-07,distractor,how do I exclude a field from the response but keep it in the model,4,1c033c39f1a1b33638f6adfa3210f713e3df1ebf7e2f62477eeda9afcf314e34,advanced/additional-responses.md#additional-response-with-model,Additional Responses in OpenAPI,"You can pass to your *path operation decorators* a parameter `responses`.  It receives a `dict`: the keys are status codes for each response (like `200`), and the values are other `dict`s with the information for each of them.  Each of those response `dict`s can have a key `model`, containing a Pyda",tutorial/response-model.md,,
distractor-07,distractor,how do I exclude a field from the response but keep it in the model,5,1bc074e39335413ebe7a676c928b366ab3ad495904f7e836120ec6974e4dad85,deployment/index.md#deployment-strategies,Deployment,"There are several ways to do it depending on your specific use case and the tools that you use.  You could **deploy a server** yourself using a combination of tools, you could use a **cloud service** that does part of the work for you, or other possible options.  I will show you some of the main con",tutorial/response-model.md,,
distractor-08,distractor,redirect response 307 vs 308 permanent,1,8fa3aa8f70dcf530cedf35bc623af61a272822823672f06be550670e22de28f3,advanced/custom-response.md#redirectresponse,"Custom Response - HTML, Stream, File, others","Returns an HTTP redirect. Uses a 307 status code (Temporary Redirect) by default.  You can return a `RedirectResponse` directly:  {* ../../docs_src/custom_response/tutorial006.py hl[2,9] *}  ---  Or you can use it in the `response_class` parameter:  {* ../../docs_src/custom_response/tutorial006b.py ",advanced/custom-response.md,1,1
distractor-08,distractor,redirect response 307 vs 308 permanent,2,1d451e04823d2e19f56e9e7e07f18462ea9b44cbddb45e57a245f3aaf42997ef,reference/responses.md#custom-response-classes-file-html-redirect-streaming-etc,"Custom Response Classes - File, HTML, Redirect, Streaming, etc.","There are several custom response classes you can use to create an instance and return them directly from your *path operations*.  Read more about it in the [FastAPI docs for Custom Response - HTML, Stream, File, others](https://fastapi.tiangolo.com/advanced/custom-response/).  You can import them d",advanced/custom-response.md,1,1
distractor-08,distractor,redirect response 307 vs 308 permanent,3,7542f224792d4487461d018127bfbd29e05db195d0b968f5ab3ff685a4627b77,reference/responses.md#starlette-responses,"Custom Response Classes - File, HTML, Redirect, Streaming, etc.",::: fastapi.responses.StreamingResponse     options:         members:             - body_iterator             - charset             - status_code             - media_type             - body             - background             - raw_headers             - render             - init_headers            ,advanced/custom-response.md,,
distractor-08,distractor,redirect response 307 vs 308 permanent,4,8f840c8ee8f1620b616941c4da80ad6da2b30266f18e6833e88e1bd960a42205,reference/responses.md#fastapi-responses,"Custom Response Classes - File, HTML, Redirect, Streaming, etc.","There are a couple of custom FastAPI response classes, you can use them to optimize JSON performance.  ::: fastapi.responses.UJSONResponse     options:         members:             - charset             - status_code             - media_type             - body             - background             - ",advanced/custom-response.md,,
distractor-08,distractor,redirect response 307 vs 308 permanent,5,2aad2b78d24401e55ccce4a57b3479df8a28627dd7cd566c92c3ff71ee24a09a,reference/responses.md#starlette-responses,"Custom Response Classes - File, HTML, Redirect, Streaming, etc.",::: fastapi.responses.PlainTextResponse     options:         members:             - charset             - status_code             - media_type             - body             - background             - raw_headers             - render             - init_headers             - headers             - set,advanced/custom-response.md,,
not-present-01,not-present,how do I configure FastAPI to use PostgreSQL connection pooling with PgBouncer,1,3b6c591530f4eba84b84b1b6a198931ad2df8de99886871c6430134d61084528,help-fastapi.md#connect-with-the-author,Help FastAPI - Get Help,"* <a href=""https://github.com/tiangolo"" class=""external-link"" target=""_blank"">Follow me on **GitHub**</a>.     * See other Open Source projects I have created that could help you.     * Follow me to see when I create a new Open Source project. * <a href=""https://twitter.com/tiangolo"" class=""external",,0,0
not-present-01,not-present,how do I configure FastAPI to use PostgreSQL connection pooling with PgBouncer,2,ec10ffe25847c93f05e7ac3c328e49f0f3a3fc5f178d4dc15675a098a28f0f51,advanced/websockets.md#handling-disconnections-and-multiple-clients,WebSockets,"When a WebSocket connection is closed, the `await websocket.receive_text()` will raise a `WebSocketDisconnect` exception, which you can then catch and handle like in this example.  {* ../../docs_src/websockets/tutorial003_py39.py hl[79:81] *}  To try it out:  * Open the app with several browser tabs",,0,0
not-present-01,not-present,how do I configure FastAPI to use PostgreSQL connection pooling with PgBouncer,3,4683e28a822a7c4621ce39d938311a949d3b6e978aab467301744a81bae4ec9b,deployment/https.md#tls-with-sni-extension,About HTTPS,"Then, using the certificate, the client and the TLS Termination Proxy **decide how to encrypt** the rest of the **TCP communication**. This completes the **TLS Handshake** part.  After this, the client and the server have an **encrypted TCP connection**, this is what TLS provides. And then they can ",,0,0
not-present-01,not-present,how do I configure FastAPI to use PostgreSQL connection pooling with PgBouncer,4,c61ba6d17723333b9c1684feee9003eae453da45f7fc2ff1596bb519608abdac,virtual-environments.md#configure-your-editor,Virtual Environments,"You would probably use an editor, make sure you configure it to use the same virtual environment you created (it will probably autodetect it) so that you can get autocompletion and inline errors.  For example:  * <a href=""https://code.visualstudio.com/docs/python/environments#_select-and-activate-an",,0,0
not-present-01,not-present,how do I configure FastAPI to use PostgreSQL connection pooling with PgBouncer,5,a112e5497876c3ff9290f68235a85359f03fb50a28136c76640400ca295fb5ff,advanced/dataclasses.md#using-dataclasses,Using Dataclasses,"FastAPI is built on top of **Pydantic**, and I have been showing you how to use Pydantic models to declare requests and responses.  But FastAPI also supports using <a href=""https://docs.python.org/3/library/dataclasses.html"" class=""external-link"" target=""_blank"">`dataclasses`</a> the same way:  {* .",,0,0
not-present-02,not-present,FastAPI built-in rate limiting middleware,1,ff32bc257d48ce07881df3718691477d3f94224673d25dd32ae14a894305f016,advanced/custom-response.md#ujsonresponse,"Custom Response - HTML, Stream, File, others","An alternative JSON response using <a href=""https://github.com/ultrajson/ultrajson"" class=""external-link"" target=""_blank"">`ujson`</a>.  /// info  This requires installing `ujson` for example with `pip install ujson`.  ///  /// warning  `ujson` is less careful than Python's built-in implementation in",,0,0
not-present-02,not-present,FastAPI built-in rate limiting middleware,2,4f1ca4c5e582507e08994e62a72ad9a84c6c42646cf40083881d92291899012f,release-notes.md#internal,Release Notes,"* 🔧 Add sponsor Platform.sh. PR [#9650](https://github.com/tiangolo/fastapi/pull/9650) by [@tiangolo](https://github.com/tiangolo). * 👷 Add custom token to Smokeshow and Preview Docs for download-artifact, to prevent API rate limits. PR [#9646](https://github.com/tiangolo/fastapi/pull/9646) by [@tia",,0,0
not-present-02,not-present,FastAPI built-in rate limiting middleware,3,520857e31ee53fa871c901a78cf1e0692fbb6d1168521899d659274c5a79b8dd,tutorial/middleware.md#create-a-middleware,Middleware,"You could also use `from starlette.requests import Request`.  **FastAPI** provides it as a convenience for you, the developer. But it comes directly from Starlette.  ///",,0,0
not-present-02,not-present,FastAPI built-in rate limiting middleware,4,ba380b3febb304511a5e7f10020e28374183a72c63c401ef487dcad36c6bd4bb,release-notes.md#internal,Release Notes,"* ⬆️ Add support for Python 3.13. PR [#13274](https://github.com/fastapi/fastapi/pull/13274) by [@tiangolo](https://github.com/tiangolo). * ⬆️ Upgrade AnyIO max version for tests, new range: `>=3.2.1,<5.0.0`. PR [#13273](https://github.com/fastapi/fastapi/pull/13273) by [@tiangolo](https://github.co",,0,0
not-present-02,not-present,FastAPI built-in rate limiting middleware,5,24fb4e39d139f194f7d6da4c6c072ea8603bc374b281de23c3c0182bdee71a38,advanced/middleware.md#adding-asgi-middlewares,Advanced Middleware,"As **FastAPI** is based on Starlette and implements the <abbr title=""Asynchronous Server Gateway Interface"">ASGI</abbr> specification, you can use any ASGI middleware.  A middleware doesn't have to be made for FastAPI or Starlette to work, as long as it follows the ASGI spec.  In general, ASGI middl",,0,0
not-present-03,not-present,how do I deploy FastAPI to AWS Lambda with Mangum,1,a0864d9bff4a2deb26b9742dcec092ba88ac1d00cf89bff8545faa0bacdd60ba,release-notes.md#0-48-0,Release Notes,* Run linters first in tests to error out faster. PR [#948](https://github.com/tiangolo/fastapi/pull/948). * Log warning about `email-validator` only when used. PR [#946](https://github.com/tiangolo/fastapi/pull/946). * Simplify [Peewee docs](https://fastapi.tiangolo.com/advanced/sql-databases-peewe,,0,0
not-present-03,not-present,how do I deploy FastAPI to AWS Lambda with Mangum,2,1bc074e39335413ebe7a676c928b366ab3ad495904f7e836120ec6974e4dad85,deployment/index.md#deployment-strategies,Deployment,"There are several ways to do it depending on your specific use case and the tools that you use.  You could **deploy a server** yourself using a combination of tools, you could use a **cloud service** that does part of the work for you, or other possible options.  I will show you some of the main con",,0,0
